Description,mean,std,Safety_Stock,Reorder_Point,ABC,Strategy,Risk
"ACRYLIC BEAD CHAIN, BLUE",229.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
"ACRYLIC BEAD CHAIN, PINK",114.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
"ACRYLIC BEAD GARLAND,PINK",1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ACRYLIC GEOMETRIC LAMP,1.35,0.8127277008872489,3.547954377265566,12.997954377265568,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ACRYLIC HANGING JEWEL,BLUE",15.958333333333334,15.040464743821747,65.65899336972878,177.36732670306213,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ACRYLIC HANGING JEWEL,PINK",13.571428571428571,11.716898663286043,51.14999999999999,146.14999999999998,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ACRYLIC JEWEL ANGEL,BLUE",68.5,95.45941546018392,416.72709145194773,896.2270914519477,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ACRYLIC JEWEL ANGEL,PINK",41.714285714285715,51.60979973388221,225.30204726100473,517.3020472610048,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ACRYLIC JEWEL ICICLE, BLUE",50.375,48.90789448399044,213.5069078215035,566.1319078215035,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ACRYLIC JEWEL ICICLE, PINK",30.666666666666668,35.786951286089476,156.22756591889018,370.8942325855569,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ACRYLIC JEWEL SNOWFLAKE, PINK",24.0,21.322914122292634,93.08496119137612,261.0849611913761,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ACRYLIC JEWEL SNOWFLAKE,BLUE",58.75,58.891850030373476,257.0917625576518,668.3417625576518,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ACRYLIC JEWEL SNOWFLAKE,PINK",50.75,78.87739129270729,344.3384363529578,699.5884363529578,C,"Low Priority → Low stock, minimal monitoring",High Risk
ADULT APRON APPLE DELIGHT,5.625,8.794242984897526,38.39117684673679,77.76617684673678,C,"Low Priority → Low stock, minimal monitoring",High Risk
ADVENT CALENDAR GINGHAM SACK,10.757396449704142,11.530253490801064,50.335202428820075,125.63697757674908,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
AFGHAN SLIPPER SOCK PAIR,46.36065573770492,86.09839967287144,375.8616737948535,700.3862639587879,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
AGED GLASS SILVER T-LIGHT HOLDER,54.421052631578945,64.81144981760515,282.9337142394275,663.8810826604802,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
AIRLINE BAG VINTAGE JET SET BROWN,2.963636363636364,3.136898633633866,13.694098559812312,34.43955310526686,B,"Medium Priority → Moderate stock, weekly review",High Risk
AIRLINE BAG VINTAGE JET SET RED,3.6506024096385543,3.3891444405432383,14.795275022474994,40.34949188994487,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
AIRLINE BAG VINTAGE JET SET WHITE,2.9551282051282053,2.3944639071851217,10.453007435857598,31.138904871755038,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
AIRLINE BAG VINTAGE TOKYO 78,5.07516339869281,6.355911471138581,27.746665827829364,63.272809618679034,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
AIRLINE BAG VINTAGE WORLD CHAMPION ,3.0,3.3547335644035274,14.645054698383483,35.64505469838348,B,"Medium Priority → Moderate stock, weekly review",High Risk
"AIRLINE LOUNGE,METAL SIGN",3.9608695652173913,4.139830928180141,18.072389124600274,45.79847608112202,B,"Medium Priority → Moderate stock, weekly review",High Risk
ALARM CLOCK BAKELIKE CHOCOLATE,9.872881355932204,13.367822025483909,58.357088872503574,127.467258364029,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALARM CLOCK BAKELIKE GREEN,23.5016835016835,32.86778639171464,143.48398174715535,307.99576625893985,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALARM CLOCK BAKELIKE IVORY,13.097826086956522,22.57322297007933,98.54317154226717,190.22795415096283,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALARM CLOCK BAKELIKE ORANGE,11.50199203187251,22.37952180043033,97.69757108840376,178.21151531151133,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALARM CLOCK BAKELIKE PINK,19.10223642172524,47.733324663634384,208.379335411966,342.0949903640427,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALARM CLOCK BAKELIKE RED ,26.435820895522387,58.09821258727405,253.62714650342787,438.67789277208453,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ALPHABET HEARTS STICKER SHEET,9.404494382022472,10.089056966836974,44.04367390073354,109.87513457489084,C,"Low Priority → Low stock, minimal monitoring",High Risk
ALPHABET STENCIL CRAFT,21.60377358490566,66.44238914834386,290.05356302916596,441.27997812350554,B,"Medium Priority → Moderate stock, weekly review",High Risk
ALUMINIUM HEART,6.0,1.4142135623730951,6.173734688177003,48.17373468817701,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ALUMINIUM STAMPED HEART,8.806818181818182,9.729511871307755,42.47408350272613,104.12181077545341,B,"Medium Priority → Moderate stock, weekly review",High Risk
AMBER BERTIE GLASS BEAD BAG CHARM,1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
AMBER BERTIE MOBILE PHONE CHARM,8.5,4.949747468305833,21.608071408619512,81.10807140861951,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER CHUNKY BEAD BRACELET W STRAP,3.090909090909091,2.5477262590217755,11.122072648566903,32.75843628493054,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER CHUNKY GLASS+BEAD NECKLACE,1.6,0.8280786712108251,3.6149688795340964,14.814968879534097,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER CRYSTAL DROP EARRINGS,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
AMBER DIAMANTE EXPANDABLE RING,4.0,2.449489742783178,10.69322215237297,38.69322215237297,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER DROP EARRINGS W LONG BEADS,4.333333333333333,2.581988897471611,11.271645842555557,41.604979175888886,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER FINE BEAD NECKLACE W TASSEL,1.6,0.8944271909999159,3.904612656845746,15.104612656845747,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER GLASS BRACELET HEART CHARMS,2.25,1.5,6.548234494884861,22.29823449488486,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER GLASS TASSLE BAG CHARM,3.1666666666666665,3.1574826950748234,13.78395806726065,35.95062473392731,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMBER GLASS/SHELL/PEARL NECKLACE,1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
AMBER GLASS/SILVER BRACELET,1.8823529411764706,1.6538724611187707,7.219963133358704,20.396433721593997,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMETHYST CHUNKY BEAD BRACELET W STR,2.125,2.0067819794495563,8.760585987696604,23.635585987696604,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMETHYST DIAMANTE EXPANDABLE RING,3.4615384615384617,2.757274760078165,12.03685446387948,36.26762369464871,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
AMETHYST HOOP EARRING FLORAL LEAF,3.7333333333333334,3.195234546871921,13.948763386049675,40.08209671938301,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANGEL DECORATION 3 BUTTONS ,61.42741935483871,98.61291438925754,430.49365842990926,860.4855939137802,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANGEL DECORATION PAINTED ZINC ,34.74603174603175,69.58030131275065,303.7520861470908,546.974308369313,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANGEL DECORATION STARS ON DRESS,42.31818181818182,48.33160238431364,210.991110617348,507.21838334462075,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANGEL DECORATION WITH LACE PADDED,23.62162162162162,19.14093562270149,83.55955660596291,248.91090795731427,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANGEL ON KNEES METAL POLE 100CM H,6.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANIMAL STICKERS,37.86021505376344,35.267176326439944,153.95849370532054,418.9799990816646,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANIMALS AND NATURE WALL ART,20.53846153846154,38.06270130678104,166.1623291103751,309.93155987960586,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANT COPPER LIME BOUDICCA BRACELET,3.0,2.537222891273055,11.07622030523048,32.07622030523048,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT COPPER PINK BOUDICCA BRACELET,3.0833333333333335,2.282574188835104,9.964554026975906,31.54788736030924,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT COPPER RED BOUDICCA BRACELET,2.7857142857142856,2.516975334635768,10.987829806024202,30.4878298060242,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT COPPER TURQ BOUDICCA BRACELET,3.423076923076923,2.452314448403009,10.705553375558084,34.66709183709654,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT SILVER FUSCHIA BOUDICCA RING,2.625,1.7841898254763515,7.788862240404564,26.163862240404562,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT SILVER LIME GREEN BOUDICCA RING,3.235294117647059,2.047236300622924,8.937188908613004,31.584247732142416,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT SILVER PURPLE BOUDICCA RING,2.4545454545454546,1.3684762594679063,5.974068965119167,23.15588714693735,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT SILVER TURQUOISE BOUDICCA RING,3.625,2.1339098923270936,9.315561577274877,34.69056157727488,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT WHITE HIGH RISE BIRD BOX,16.333333333333332,24.826061575153908,108.37791518570562,222.71124851903895,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANT WHITE IRON BASKET,2.2666666666666666,2.250925735484551,9.82639303101601,25.693059697682678,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANT WHITE SWEETHEART TABLE W 3 DRAW,1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANT WHITE WIRE HEART SPIRAL,8.087378640776699,21.96809517864221,95.90149242379914,152.51314290923602,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ANTIQUE ALL GLASS CANDLESTICK,13.65137614678899,39.12477100791797,170.7987834123464,266.35841643986936,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANTIQUE CREAM CUTLERY CUPBOARD,1.7083333333333333,1.2676293062133794,5.533822633115611,17.492155966448944,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANTIQUE CREAM CUTLERY SHELF ,1.894736842105263,0.8800205055710716,3.8417204205243376,17.10487831526118,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANTIQUE EDWARDIAN DRESSER,10.4,10.714476188783099,46.77393504934131,119.57393504934132,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANTIQUE GLASS DRESSING TABLE POT,13.405882352941177,16.273366289747134,71.0412123242791,164.88238879486732,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ANTIQUE GLASS HEART DECORATION ,20.844660194174757,22.34566119290512,97.54975295626087,243.46237431548417,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANTIQUE GLASS PEDESTAL BOWL,8.37062937062937,10.417129934870564,45.475873051478075,104.07027864588366,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANTIQUE GLASS PLACE SETTING,23.305555555555557,30.45729510965846,132.96100697196903,296.09989586085794,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANTIQUE GLASS RIDGED HANGING BALL,20.710526315789473,21.574394100335375,94.1827944360377,239.15647864656398,C,"Low Priority → Low stock, minimal monitoring",High Risk
ANTIQUE HEART SHELF UNIT,7.416666666666667,24.58498380254558,107.32549266134305,159.24215932800973,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANTIQUE IVORY WIRE BOWL SMALL,5.705882352941177,3.531372004659679,15.416167983455477,55.35734445404371,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANTIQUE LILY FAIRY LIGHTS,15.982035928143713,22.852453152936015,99.76214801919728,211.63639951620326,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ANTIQUE MID BLUE FLOWER EARRINGS,1.75,0.5,2.182744831628287,14.432744831628288,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANTIQUE OLIVE GREEN FLOWER EARRINGS,2.2857142857142856,1.7043362064926935,7.440262092157775,23.440262092157774,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ANTIQUE OPAL WHITE FLOWER EARRINGS,1.2,0.4472135954999579,1.952306328422873,10.352306328422873,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANTIQUE RASPBERRY FLOWER EARRINGS,1.3333333333333333,0.5773502691896258,2.520416632225712,11.853749965559045,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ANTIQUE SILVER BAUBLE LAMP  ,6.8,7.404703210097594,32.32515532316382,79.92515532316382,B,"Medium Priority → Moderate stock, weekly review",High Risk
ANTIQUE SILVER T-LIGHT GLASS,68.27894736842106,68.01611292872983,296.9236379252619,774.8762695042093,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
ANTIQUE SILVER TEA GLASS ENGRAVED,46.213855421686745,61.952369782331246,270.452429899016,593.9494178508232,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ANTIQUE SILVER TEA GLASS ETCHED,63.751633986928105,76.09564999486501,332.1947734713734,778.4562113798702,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ANTIQUE TALL SWIRLGLASS TRINKET POT,7.833333333333333,12.359330134053804,53.95452794498737,108.78786127832069,B,"Medium Priority → Moderate stock, weekly review",High Risk
APOTHECARY MEASURING JAR,3.2,2.912766816330443,12.715653428167311,35.11565342816731,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
APPLE BATH SPONGE,14.828703703703704,26.697326931521523,116.54690475613856,220.34783068206448,B,"Medium Priority → Moderate stock, weekly review",High Risk
APRON APPLE DELIGHT,5.625,9.408131112738742,41.071099123223554,80.44609912322355,B,"Medium Priority → Moderate stock, weekly review",High Risk
APRON MODERN VINTAGE COTTON,8.73913043478261,12.212159049263208,53.31205409560378,114.48596713908205,C,"Low Priority → Low stock, minimal monitoring",High Risk
AQUA BERTIE GLASS BEAD BAG CHARM,5.166666666666667,4.070217029430577,17.76849036919006,53.93515703585673,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ARCHED GREY MIRROR,5.6,7.980332968348769,34.838061082672205,74.0380610826722,C,"Low Priority → Low stock, minimal monitoring",High Risk
AREA PATROLLED METAL SIGN,19.168797953964194,28.770928139135137,125.59918939369214,259.7807750714415,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ARMY CAMO BOOKCOVER TAPE,4.111111111111111,2.5221243250702594,11.010307670542181,39.788085448319954,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ARMY CAMO WRAPPING TAPE,204.1818181818182,444.8981497335807,1942.1982738639222,3371.4710011366496,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ART LIGHTS,FUNK MONKEY",8.814285714285715,11.008946108049484,48.05944043803871,109.75944043803872,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COL CIRCLE MOBILE ,50.6,118.5681238782161,517.6079191820774,871.8079191820773,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COL LARGE SAND FROG P'WEIGHT,10.632352941176471,17.434657893792277,76.11081881776482,150.53728940600013,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COL LARGE SAND GECKO P'WEIGHT,17.27659574468085,44.29235979246531,193.35783883524843,314.2940090480144,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COL SMALL SAND FROG P'WEIGHT,49.869565217391305,86.56542683155698,377.9004760285553,726.9874325502944,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COL SMALL SAND GECKO P'WEIGHT,23.82089552238806,43.160702304623285,188.4175997697272,355.1638684264436,C,"Low Priority → Low stock, minimal monitoring",High Risk
ASS COLOUR GLOWING TIARAS,15.148936170212766,24.800051475581444,108.26436836488175,214.3069215563711,C,"Low Priority → Low stock, minimal monitoring",High Risk
